ddd,estado,cidades
54,RS,ERECHIM
54,RS,EREBANGO
54,RS,ENTRE RIOS DO SUL
54,RS,ENGENHO VELHO
54,RS,DOIS LAJEADOS
54,RS,DAVID CANABARRO
54,RS,CRUZALTENSE
54,RS,COXILHA
54,RS,COTIPORÃ
54,RS,CORONEL PILAR
54,RS,COQUEIROS DO SUL
54,RS,CONSTANTINA
54,RS,COLORADO
54,RS,CIRÍACO
54,RS,CHARRUA
54,RS,CHAPADA
54,RS,CENTENÁRIO
54,RS,CAXIAS DO SUL
54,RS,CASEIROS
54,RS,CASCA
54,RS,CARLOS GOMES
54,RS,CARLOS BARBOSA
54,RS,CARAZINHO
54,RS,CANELA
54,RS,CAMPOS BORGES
54,RS,CAMPINAS DO SUL
54,RS,CAMPESTRE DA SERRA
54,RS,CAMBARÁ DO SUL
54,RS,CAMARGO
54,RS,CACIQUE DOBLE
54,RS,BOM JESUS
54,RS,BOA VISTA DO SUL
54,RS,BENTO GONÇALVES
54,RS,BENJAMIN CONSTANT DO SUL
54,RS,BARROS CASSAL
54,RS,BARRA FUNDA
54,RS,BARRA DO RIO AZUL
54,RS,BARRACÃO
54,RS,BARÃO DE COTEGIPE
54,RS,ÁUREA
54,RS,ARATIBA
54,RS,ANTÔNIO PRADO
54,RS,ANDRÉ DA ROCHA
54,RS,ALTO ALEGRE
54,RS,ÁGUA SANTA
55,RS,SAO PEDRO DAS MISSÕES
55,RS,SANTANA DO LIVRAMENTO
55,RS,CHIAPETA
55,RS,CAPAO DO CIPO
55,RS,VITÓRIA DAS MISSÕES
55,RS,VISTA GAÚCHA
55,RS,VISTA ALEGRE
55,RS,VILA NOVA DO SUL
55,RS,VICENTE DUTRA
55,RS,URUGUAIANA
55,RS,UNISTALDA
55,RS,UBIRETAMA
55,RS,TUPARENDI
55,RS,TUPANCIRETÃ
55,RS,TUCUNDUVA
55,RS,TRÊS PASSOS
55,RS,TRÊS DE MAIO
55,RS,TOROPI
55,RS,TIRADENTES DO SUL
55,RS,TENENTE PORTELA
55,RS,TAQUARUÇU DO SUL
55,RS,SILVEIRA MARTINS
55,RS,SETE DE SETEMBRO
55,RS,SENADOR SALGADO FILHO
55,RS,SEDE NOVA
55,RS,SEBERI
55,RS,SÃO VICENTE DO SUL
55,RS,SÃO VALÉRIO DO SUL
55,RS,SÃO SEPÉ
55,RS,SÃO PEDRO DO SUL
55,RS,SÃO PEDRO DO BUTIÁ
55,RS,SÃO PAULO DAS MISSÕES
55,RS,SÃO NICOLAU
55,RS,SÃO MIGUEL DAS MISSÕES
55,RS,SÃO MARTINHO DA SERRA
55,RS,SÃO MARTINHO
55,RS,SÃO LUIZ GONZAGA
55,RS,SÃO JOSÉ DO INHACORÁ
55,RS,SÃO JOSÉ DAS MISSÕES
55,RS,SÃO JOÃO DO POLÊSINE
55,RS,SÃO GABRIEL
55,RS,SÃO FRANCISCO DE ASSIS
55,RS,SÃO BORJA
55,RS,SANTO CRISTO
55,RS,SANTO AUGUSTO
55,RS,SANTO ANTÔNIO DAS MISSÕES
55,RS,SANTO ÂNGELO
55,RS,SANTIAGO
55,RS,SANTA ROSA
55,RS,SANTA MARGARIDA DO SUL
55,RS,SANTA MARIA
55,RS,SANTA BÁRBARA DO SUL
55,RS,SALVADOR DAS MISSÕES
55,RS,SALTO DO JACUÍ
55,RS,SALDANHA MARINHO
55,RS,SAGRADA FAMÍLIA
55,RS,ROSÁRIO DO SUL
55,RS,ROQUE GONZALES
55,RS,ROLADOR
55,RS,RODEIO BONITO
55,RS,RESTINGA SECA
55,RS,REDENTORA
55,RS,QUEVEDOS
55,RS,QUARAÍ
55,RS,PORTO XAVIER
55,RS,PORTO VERA CRUZ
55,RS,PORTO MAUÁ
55,RS,PORTO LUCENA
55,RS,PLANALTO
55,RS,PIRAPÓ
55,RS,PINHEIRINHO DO VALE
55,RS,PINHAL GRANDE
55,RS,PINHAL
55,RS,PEJUÇARA
55,RS,PARAÍSO DO SUL
55,RS,PANAMBI
55,RS,PALMITINHO
55,RS,PALMEIRA DAS MISSÕES
55,RS,NOVO BARREIRO
55,RS,NOVO TIRADENTES
55,RS,NOVO MACHADO
55,RS,NOVA RAMADA
55,RS,NOVA PALMA
55,RS,NOVA ESPERANÇA DO SUL
55,RS,NOVA CANDELÁRIA
55,RS,MIRAGUAÍ
55,RS,MATO QUEIMADO
55,RS,MATA
55,RS,MANOEL VIANA
55,RS,MAÇAMBARA
55,RS,LIBERATO SALZANO
55,RS,LAVRAS DO SUL
55,RS,LAJEADO DO BUGRE
55,RS,JÚLIO DE CASTILHOS
55,RS,JÓIA
55,RS,JARI
55,RS,JAGUARI
55,RS,JACUIZINHO
55,RS,JABOTICABA
55,RS,IVORÁ
55,RS,ITAQUI
55,RS,ITACURUBI
55,RS,ITAARA
55,RS,IRAÍ
55,RS,INHACORÁ
55,RS,INDEPENDÊNCIA
55,RS,IJUÍ
55,RS,HUMAITÁ
55,RS,HORIZONTINA
55,RS,GUARANI DAS MISSÕES
55,RS,GIRUÁ
55,RS,GARRUCHOS
55,RS,FREDERICO WESTPHALEN
55,RS,FORTALEZA DOS VALOS
55,RS,FORMIGUEIRO
55,RS,FAXINAL DO SOTURNO
55,RS,EUGÊNIO DE CASTRO
55,RS,ESPERANÇA DO SUL
55,RS,ERVAL SECO
55,RS,ENTRE-IJUÍS
55,RS,DOUTOR MAURÍCIO CARDOSO
55,RS,DONA FRANCISCA
55,RS,DOIS IRMÃOS DAS MISSÕES
55,RS,DILERMANDO DE AGUIAR
55,RS,DEZESSEIS DE NOVEMBRO
55,RS,DERRUBADAS
55,RS,CRUZ ALTA
55,RS,CRISTAL DO SUL
55,RS,CRISSIUMAL
55,RS,CORONEL BICACO
55,RS,CORONEL BARROS
55,RS,CONDOR
55,RS,CERRO LARGO
55,RS,CERRO GRANDE
55,RS,CATUÍPE
55,RS,CÂNDIDO GODÓI
55,RS,CAMPO NOVO
55,RS,CAMPINA DAS MISSÕES
55,RS,CAIÇARA
55,RS,CAIBATÉ
55,RS,CACEQUI
55,RS,CAÇAPAVA DO SUL
55,RS,BRAGA
55,RS,BOZANO
55,RS,BOSSOROCA
55,RS,BOM PROGRESSO
55,RS,BOA VISTA DO INCRA
55,RS,BOA VISTA DO CADEADO
55,RS,BOA VISTA DO BURICÁ
55,RS,BOA VISTA DAS MISSÕES
55,RS,BARRA DO QUARAÍ
55,RS,BARRA DO GUARITA
55,RS,AUGUSTO PESTANA
55,RS,AMETISTA DO SUL
55,RS,ALPESTRE
55,RS,ALEGRIA
55,RS,ALEGRETE
55,RS,ALECRIM
55,RS,AJURICABA
55,RS,AGUDO
61,DF,BRASÍLIA
61,DF,VILA BOA
61,DF,VALPARAÍSO DE GOIÁS
61,DF,SANTO ANTÔNIO DO DESCOBERTO
61,DF,PLANALTINA
61,DF,PADRE BERNARDO
61,DF,NOVO GAMA
61,DF,LUZIÂNIA
61,DF,FORMOSA
61,DF,CRISTALINA
61,DF,CIDADE OCIDENTAL
61,DF,CABECEIRAS
61,DF,ÁGUAS LINDAS DE GOIÁS
62,GO,VILA PROPICIO
62,GO,GAMELEIRA DE GOIAS
62,GO,IPIRANGA DE GOIAS
62,GO,CAMPO LIMPO DE GOIAS
62,GO,VIANÓPOLIS
62,GO,VARJÃO
62,GO,URUANA
62,GO,URUAÇU
62,GO,UIRAPURU
62,GO,TROMBAS
62,GO,TRINDADE
62,GO,TEREZÓPOLIS DE GOIÁS
62,GO,TERESINA DE GOIÁS
62,GO,TAQUARAL DE GOIÁS
62,GO,SÍTIO D'ABADIA
62,GO,SIMOLÂNDIA
62,GO,SILVÂNIA
62,GO,SENADOR CANEDO
62,GO,SÃO PATRÍCIO
62,GO,SÃO MIGUEL DO PASSA QUATRO
62,GO,SÃO MIGUEL DO ARAGUAIA
62,GO,SÃO LUÍZ DO NORTE
62,GO,SÃO JOÃO D'ALIANÇA
62,GO,SÃO FRANCISCO DE GOIÁS
62,GO,SÃO DOMINGOS
62,GO,SANTO ANTÔNIO DE GOIÁS
62,GO,SANTA TEREZINHA DE GOIÁS
62,GO,SANTA TEREZA DE GOIÁS
62,GO,SANTA ROSA DE GOIÁS
62,GO,SANTA RITA DO NOVO DESTINO
62,GO,SANTA ISABEL
62,GO,SANTA FÉ DE GOIÁS
62,GO,SANTA BÁRBARA DE GOIÁS
62,GO,RUBIATABA
62,GO,RIANÁPOLIS
62,GO,RIALMA
62,GO,POSSE
62,GO,PORANGATU
62,GO,PIRENÓPOLIS
62,GO,PILAR DE GOIÁS
62,GO,PETROLINA DE GOIÁS
62,GO,OURO VERDE DE GOIÁS
62,GO,NOVO PLANALTO
62,GO,NOVO BRASIL
62,GO,NOVA VENEZA
62,GO,NOVA ROMA
62,GO,NOVA IGUAÇU DE GOIÁS
62,GO,NOVA GLÓRIA
62,GO,NOVA CRIXÁS
62,GO,NOVA AMÉRICA
62,GO,NIQUELÂNDIA
62,GO,NERÓPOLIS
62,GO,MUTUNÓPOLIS
62,GO,MUNDO NOVO
62,GO,MOZARLÂNDIA
62,GO,MORRO AGUDO DE GOIÁS
62,GO,MONTIVIDIU DO NORTE
62,GO,MONTES CLAROS DE GOIÁS
62,GO,MONTE ALEGRE DE GOIÁS
62,GO,MINAÇU
62,GO,MIMOSO DE GOIÁS
62,GO,MATRINCHÃ
62,GO,MARA ROSA
62,GO,MAMBAÍ
62,GO,LEOPOLDO DE BULHÕES
62,GO,JUSSARA
62,GO,JESÚPOLIS
62,GO,JARAGUÁ
62,GO,ITAUÇU
62,GO,ITAPURANGA
62,GO,ITAPIRAPUÃ
62,GO,ITAPACI
62,GO,ITAGUARU
62,GO,ITAGUARI
62,GO,ITABERAÍ
62,GO,INHUMAS
62,GO,IACIARA
62,GO,HIDROLINA
62,GO,HIDROLÂNDIA
62,GO,HEITORAÍ
62,GO,GUARINOS
62,GO,GUARANI DE GOIÁS
62,GO,GUARAÍTA
62,GO,GUAPÓ
62,GO,GOIÁS
62,GO,GOIANIRA
62,GO,GOIÂNIA
62,GO,GOIANÉSIA
62,GO,GOIANÁPOLIS
62,GO,DIVINÓPOLIS DE GOIÁS
62,GO,FORMOSO
62,GO,FLORES DE GOIÁS
62,GO,FAZENDA NOVA
62,GO,FAINA
62,GO,ESTRELA DO NORTE
62,GO,DAMOLÂNDIA
62,GO,DAMIANÓPOLIS
62,GO,CRIXÁS
62,GO,CORUMBÁ DE GOIÁS
62,GO,COLINAS DO SUL
62,GO,COCALZINHO DE GOIÁS
62,GO,CERES
62,GO,CAVALCANTE
62,GO,CATURAÍ
62,GO,CARMO DO RIO VERDE
62,GO,CAMPOS VERDES
62,GO,CAMPOS BELOS
62,GO,CAMPINORTE
62,GO,CAMPINAÇU
62,GO,CAMPESTRE DE GOIÁS
62,GO,CALDAZINHA
62,GO,BURITINÓPOLIS
62,GO,BRITÂNIA
62,GO,BRAZABRANTES
62,GO,BONÓPOLIS
62,GO,BONFINÓPOLIS
62,GO,BELA VISTA DE GOIÁS
62,GO,BARRO ALTO
62,GO,ARUANÃ
62,GO,ARAGUAPAZ
62,GO,ARAGOIÂNIA
62,GO,ARAÇU
62,GO,APARECIDA DE GOIÂNIA
62,GO,ANÁPOLIS
62,GO,AMARALINA
62,GO,ALVORADA DO NORTE
62,GO,ALTO PARAÍSO DE GOIÁS
62,GO,ALTO HORIZONTE
62,GO,ALEXÂNIA
62,GO,ÁGUA FRIA DE GOIÁS
62,GO,ABADIÂNIA
62,GO,ABADIA DE GOIÁS
63,TO,SÃO VALÉRIO DA NATIVIDADE
63,TO,COUTO DE MAGALHÃES
63,TO,XAMBIOÁ
63,TO,WANDERLÂNDIA
63,TO,TUPIRATINS
63,TO,TUPIRAMA
63,TO,TOCANTINÓPOLIS
63,TO,TOCANTÍNIA
63,TO,PALMAS
63,TO,TALISMÃ
63,TO,TAIPAS DO TOCANTINS
63,TO,TAGUATINGA
63,TO,SUCUPIRA
63,TO,SÍTIO NOVO DO TOCANTINS
63,TO,SILVANÓPOLIS
63,TO,SÃO SEBASTIÃO DO TOCANTINS
63,TO,SÃO SALVADOR DO TOCANTINS
63,TO,SÃO MIGUEL DO TOCANTINS
63,TO,SÃO FÉLIX DO TOCANTINS
63,TO,SÃO BENTO DO TOCANTINS
63,TO,SANTA TEREZINHA DO TOCANTINS
63,TO,SANTA TEREZA DO TOCANTINS
63,TO,SANTA ROSA DO TOCANTINS
63,TO,SANTA RITA DO TOCANTINS
63,TO,SANTA MARIA DO TOCANTINS
63,TO,SANTA FÉ DO ARAGUAIA
63,TO,SANDOLÂNDIA
63,TO,SAMPAIO
63,TO,RIO SONO
63,TO,RIO DOS BOIS
63,TO,RIO DA CONCEIÇÃO
63,TO,RIACHINHO
63,TO,RECURSOLÂNDIA
63,TO,PUGMIL
63,TO,PRESIDENTE KENNEDY
63,TO,PRAIA NORTE
63,TO,PORTO NACIONAL
63,TO,PORTO ALEGRE DO TOCANTINS
63,TO,PONTE ALTA DO TOCANTINS
63,TO,PONTE ALTA DO BOM JESUS
63,TO,PIUM
63,TO,PIRAQUÊ
63,TO,PINDORAMA DO TOCANTINS
63,TO,COLMÉIA
63,TO,PEQUIZEIRO
63,TO,PEIXE
63,TO,PEDRO AFONSO
63,TO,PAU D'ARCO
63,TO,PARANÃ
63,TO,PARAÍSO DO TOCANTINS
63,TO,PALMEIRÓPOLIS
63,TO,PALMEIRANTE
63,TO,OLIVEIRA DE FÁTIMA
63,TO,NOVO JARDIM
63,TO,NOVO ALEGRE
63,TO,NOVO ACORDO
63,TO,NOVA ROSALÂNDIA
63,TO,NOVA OLINDA
63,TO,NAZARÉ
63,TO,NATIVIDADE
63,TO,MURICILÂNDIA
63,TO,PALMEIRAS DO TOCANTINS
63,TO,MONTE SANTO DO TOCANTINS
63,TO,MONTE DO CARMO
63,TO,MIRANORTE
63,TO,MIRACEMA DO TOCANTINS
63,TO,MAURILÂNDIA DO TOCANTINS
63,TO,MATEIROS
63,TO,MARIANÓPOLIS DO TOCANTINS
63,TO,LUZINÓPOLIS
63,TO,LIZARDA
63,TO,LAVANDEIRA
63,TO,LAJEADO
63,TO,LAGOA DO TOCANTINS
63,TO,LAGOA DA CONFUSÃO
63,TO,JUARINA
63,TO,JAÚ DO TOCANTINS
63,TO,ITAPORÃ DO TOCANTINS
63,TO,ITAPIRATINS
63,TO,ITAGUATINS
63,TO,ITACAJÁ
63,TO,IPUEIRAS
63,TO,GURUPI
63,TO,GUARAÍ
63,TO,GOIATINS
63,TO,GOIANORTE
63,TO,FORTALEZA DO TABOCÃO
63,TO,FORMOSO DO ARAGUAIA
63,TO,FILADÉLFIA
63,TO,FIGUEIRÓPOLIS
63,TO,FÁTIMA
63,TO,ESPERANTINA
63,TO,DUERÉ
63,TO,DOIS IRMÃOS DO TOCANTINS
63,TO,DIVINÓPOLIS DO TOCANTINS
63,TO,DIANÓPOLIS
63,TO,DARCINÓPOLIS
63,TO,CRIXÁS DO TOCANTINS
63,TO,CRISTALÂNDIA
63,TO,CONCEIÇÃO DO TOCANTINS
63,TO,COMBINADO
63,TO,COLINAS DO TOCANTINS
63,TO,CHAPADA DA NATIVIDADE
63,TO,CHAPADA DE AREIA
63,TO,CENTENÁRIO
63,TO,CASEARA
63,TO,CARRASCO BONITO
63,TO,CARMOLÂNDIA
63,TO,CARIRI DO TOCANTINS
63,TO,CAMPOS LINDOS
63,TO,CACHOEIRINHA
63,TO,BURITI DO TOCANTINS
63,TO,BREJINHO DE NAZARÉ
63,TO,BRASILÂNDIA DO TOCANTINS
63,TO,BOM JESUS DO TOCANTINS
63,TO,BERNARDO SAYÃO
63,TO,BARROLÂNDIA
63,TO,BARRA DO OURO
63,TO,BANDEIRANTES DO TOCANTINS
63,TO,BABAÇULÂNDIA
63,TO,AXIXÁ DO TOCANTINS
63,TO,AURORA DO TOCANTINS
63,TO,AUGUSTINÓPOLIS
63,TO,ARRAIAS
63,TO,ARAPOEMA
63,TO,ARAGUATINS
63,TO,ARAGUANÃ
63,TO,ARAGUAÍNA
63,TO,ARAGUAÇU
63,TO,ARAGUACEMA
63,TO,ARAGOMINAS
63,TO,APARECIDA DO RIO NEGRO
63,TO,ANGICO
63,TO,ANANÁS
63,TO,ALVORADA
63,TO,ALMAS
63,TO,ALIANÇA DO TOCANTINS
63,TO,AGUIARNÓPOLIS
63,TO,ABREULÂNDIA
64,GO,BOM JESUS
64,GO,VICENTINÓPOLIS
64,GO,URUTAÍ
64,GO,TURVELÂNDIA
64,GO,TURVÂNIA
64,GO,TRÊS RANCHOS
64,GO,SERRANÓPOLIS
64,GO,SÃO SIMÃO
64,GO,SÃO LUÍS DE MONTES BELOS
64,GO,SÃO JOÃO DA PARAÚNA
64,GO,SANTO ANTÔNIO DA BARRA
64,GO,SANTA RITA DO ARAGUAIA
64,GO,SANTA HELENA DE GOIÁS
64,GO,SANTA CRUZ DE GOIÁS
64,GO,SANCLERLÂNDIA
64,GO,RIO VERDE
64,GO,RIO QUENTE
64,GO,QUIRINÓPOLIS
64,GO,PROFESSOR JAMIL
64,GO,PORTELÂNDIA
64,GO,PORTEIRÃO
64,GO,PONTALINA
64,GO,PIRES DO RIO
64,GO,PIRANHAS
64,GO,PIRACANJUBA
64,GO,PEROLÂNDIA
64,GO,PARAÚNA
64,GO,PARANAIGUARA
64,GO,PANAMÁ
64,GO,PALMINÓPOLIS
64,GO,PALMELO
64,GO,PALMEIRAS DE GOIÁS
64,GO,PALESTINA DE GOIÁS
64,GO,OUVIDOR
64,GO,ORIZONA
64,GO,NOVA AURORA
64,GO,NAZÁRIO
64,GO,MOSSÂMEDES
64,GO,MORRINHOS
64,GO,MONTIVIDIU
64,GO,MOIPORÁ
64,GO,MINEIROS
64,GO,MAURILÂNDIA
64,GO,MARZAGÃO
64,GO,MAIRIPOTABA
64,GO,LAGOA SANTA
64,GO,JOVIÂNIA
64,GO,JAUPACI
64,GO,JATAÍ
64,GO,JANDAIA
64,GO,IVOLÂNDIA
64,GO,ITUMBIARA
64,GO,ITARUMÃ
64,GO,ITAJÁ
64,GO,ISRAELÂNDIA
64,GO,IPORÁ
64,GO,IPAMERI
64,GO,INDIARA
64,GO,INACIOLÂNDIA
64,GO,GOUVELÂNDIA
64,GO,GOIATUBA
64,GO,GOIANDIRA
64,GO,FIRMINÓPOLIS
64,GO,EDÉIA
64,GO,EDEALINA
64,GO,DOVERLÂNDIA
64,GO,DIORAMA
64,GO,DAVINÓPOLIS
64,GO,CUMARI
64,GO,CROMÍNIA
64,GO,CRISTIANÓPOLIS
64,GO,CORUMBAÍBA
64,GO,CÓRREGO DO OURO
64,GO,CHAPADÃO DO CÉU
64,GO,CEZARINA
64,GO,CATALÃO
64,GO,CASTELÂNDIA
64,GO,CAMPO ALEGRE DE GOIÁS
64,GO,CALDAS NOVAS
64,GO,CAIAPÔNIA
64,GO,CAÇU
64,GO,CACHOEIRA DOURADA
64,GO,CACHOEIRA DE GOIÁS
64,GO,CACHOEIRA ALTA
64,GO,BURITI DE GOIÁS
64,GO,BURITI ALEGRE
64,GO,BOM JARDIM DE GOIÁS
64,GO,BALIZA
64,GO,AVELINÓPOLIS
64,GO,AURILÂNDIA
64,GO,ARENÓPOLIS
64,GO,ARAGARÇAS
64,GO,APORÉ
64,GO,APARECIDA DO RIO DOCE
64,GO,ANICUNS
64,GO,ANHANGUERA
64,GO,AMORINÓPOLIS
64,GO,AMERICANO DO BRASIL
64,GO,ALOÂNDIA
64,GO,ÁGUA LIMPA
64,GO,ADELÂNDIA
64,GO,ACREÚNA
65,MT,CURVELANDIA
65,MT,CONQUISTA DO OESTE
65,MT,NOVA MARILÂNDIA
65,MT,VÁRZEA GRANDE
65,MT,VALE DE SÃO DOMINGOS
65,MT,TANGARÁ DA SERRA
65,MT,SAPEZAL
65,MT,SANTO ANTÔNIO DO LEVERGER
65,MT,SANTA RITA DO TRIVELATO
65,MT,SALTO DO CÉU
65,MT,ROSÁRIO OESTE
65,MT,SÃO JOSÉ DO RIO CLARO
65,MT,SANTO AFONSO
65,MT,RIO BRANCO
65,MT,RESERVA DO CABAÇAL
65,MT,SÃO JOSÉ DOS QUATRO MARCOS
65,MT,PORTO ESTRELA
65,MT,PORTO ESPERIDIÃO
65,MT,PONTES E LACERDA
65,MT,POCONÉ
65,MT,NOVA OLÍMPIA
65,MT,NOVA MUTUM
65,MT,NOVA LACERDA
65,MT,NOSSA SENHORA DO LIVRAMENTO
65,MT,NORTELÂNDIA
65,MT,NOBRES
65,MT,MIRASSOL D'OESTE
65,MT,VILA BELA DA SANTÍSSIMA TRINDADE
65,MT,LUCAS DO RIO VERDE
65,MT,LAMBARI D'OESTE
65,MT,JAURU
65,MT,JANGADA
65,MT,ITIQUIRA
65,MT,INDIAVAÍ
65,MT,GLÓRIA D'OESTE
65,MT,FIGUEIRÓPOLIS D'OESTE
65,MT,DIAMANTINO
65,MT,DENISE
65,MT,CUIABÁ
65,MT,COMODORO
65,MT,CHAPADA DOS GUIMARÃES
65,MT,CAMPOS DE JÚLIO
65,MT,CAMPO NOVO DO PARECIS
65,MT,CÁCERES
65,MT,BARRA DO BUGRES
65,MT,BARÃO DE MELGAÇO
65,MT,ARENÁPOLIS
65,MT,ARAPUTANGA
65,MT,ALTO PARAGUAI
65,MT,ACORIZAL
66,MT,SANTO ANTONIO DO LESTE
66,MT,RONDOLANDIA
66,MT,NOVO SANTO ANTONIO
66,MT,NOVA CANÃA DO NORTE
66,MT,NOVA MONTE VERDE
66,MT,NOVA MARINGÁ
66,MT,NOVA GUARITA
66,MT,VILA RICA
66,MT,VERA
66,MT,UNIÃO DO SUL
66,MT,TORIXORÉU
66,MT,TESOURO
66,MT,TERRA NOVA DO NORTE
66,MT,TAPURAH
66,MT,TABAPORÃ
66,MT,SORRISO
66,MT,SINOP
66,MT,SERRA NOVA DOURADA
66,MT,SÃO FÉLIX DO ARAGUAIA
66,MT,SANTA TEREZINHA
66,MT,SANTA CRUZ DO XINGU
66,MT,RONDONÓPOLIS
66,MT,SÃO PEDRO DA CIPA
66,MT,SÃO JOSÉ DO XINGU
66,MT,SÃO JOSÉ DO POVO
66,MT,SANTA CARMEM
66,MT,RIBEIRÃOZINHO
66,MT,RIBEIRÃO CASCALHEIRA
66,MT,QUERÊNCIA
66,MT,PRIMAVERA DO LESTE
66,MT,POXORÉO
66,MT,PORTO DOS GAÚCHOS
66,MT,PORTO ALEGRE DO NORTE
66,MT,PONTE BRANCA
66,MT,PONTAL DO ARAGUAIA
66,MT,PLANALTO DA SERRA
66,MT,PEIXOTO DE AZEVEDO
66,MT,PEDRA PRETA
66,MT,PARANATINGA
66,MT,PARANAÍTA
66,MT,NOVO SÃO JOAQUIM
66,MT,NOVO HORIZONTE DO NORTE
66,MT,NOVO MUNDO
66,MT,NOVA XAVANTINA
66,MT,NOVA UBIRATÃ
66,MT,NOVA BRASILÂNDIA
66,MT,NOVA SANTA HELENA
66,MT,NOVA NAZARÉ
66,MT,NOVA BANDEIRANTES
66,MT,MATUPÁ
66,MT,MARCELÂNDIA
66,MT,LUCIÁRA
66,MT,JUSCIMEIRA
66,MT,JURUENA
66,MT,JUÍNA
66,MT,JUARA
66,MT,JACIARA
66,MT,ITAÚBA
66,MT,GUIRATINGA
66,MT,GUARANTÃ DO NORTE
66,MT,GENERAL CARNEIRO
66,MT,GAÚCHA DO NORTE
66,MT,FELIZ NATAL
66,MT,DOM AQUINO
66,MT,COTRIGUAÇU
66,MT,CONFRESA
66,MT,COLNIZA
66,MT,COLÍDER
66,MT,COCALINHO
66,MT,CLÁUDIA
66,MT,CASTANHEIRA
66,MT,CARLINDA
66,MT,CANARANA
66,MT,CANABRAVA DO NORTE
66,MT,CAMPO VERDE
66,MT,CAMPINÁPOLIS
66,MT,BRASNORTE
66,MT,BOM JESUS DO ARAGUAIA
66,MT,BARRA DO GARÇAS
66,MT,ARIPUANÃ
66,MT,ARAGUAINHA
66,MT,ARAGUAIANA
66,MT,APIACÁS
66,MT,ALTO TAQUARI
66,MT,ALTO GARÇAS
66,MT,ALTO BOA VISTA
66,MT,ALTO ARAGUAIA
66,MT,ALTA FLORESTA
66,MT,ÁGUA BOA
67,MS,PARAISO DAS ÁGUAS
67,MS,BATAIPORÃ
67,MS,AMAMBAÍ
67,MS,VICENTINA
67,MS,TRÊS LAGOAS
67,MS,TERENOS
67,MS,TAQUARUSSU
67,MS,TACURU
67,MS,SONORA
67,MS,SIDROLÂNDIA
67,MS,SELVÍRIA
67,MS,SETE QUEDAS
67,MS,SÃO GABRIEL DO OESTE
67,MS,SANTA RITA DO PARDO
67,MS,ROCHEDO
67,MS,RIO VERDE DE MATO GROSSO
67,MS,RIO NEGRO
67,MS,RIO BRILHANTE
67,MS,RIBAS DO RIO PARDO
67,MS,PORTO MURTINHO
67,MS,PONTA PORÃ
67,MS,PEDRO GOMES
67,MS,PARANHOS
67,MS,PARANAÍBA
67,MS,NOVO HORIZONTE DO SUL
67,MS,NOVA ANDRADINA
67,MS,NOVA ALVORADA DO SUL
67,MS,NIOAQUE
67,MS,NAVIRAÍ
67,MS,MUNDO NOVO
67,MS,MIRANDA
67,MS,MARACAJU
67,MS,LAGUNA CARAPÃ
67,MS,LADÁRIO
67,MS,JUTI
67,MS,JATEÍ
67,MS,JARDIM
67,MS,JARAGUARI
67,MS,JAPORÃ
67,MS,IVINHEMA
67,MS,ITAQUIRAÍ
67,MS,ITAPORÃ
67,MS,INOCÊNCIA
67,MS,IGUATEMI
67,MS,GUIA LOPES DA LAGUNA
67,MS,GLÓRIA DE DOURADOS
67,MS,FÁTIMA DO SUL
67,MS,ELDORADO
67,MS,DOURADOS
67,MS,DOURADINA
67,MS,DOIS IRMÃOS DO BURITI
67,MS,DEODÁPOLIS
67,MS,COXIM
67,MS,COSTA RICA
67,MS,CORUMBÁ
67,MS,CORONEL SAPUCAIA
67,MS,CORGUINHO
67,MS,CHAPADÃO DO SUL
67,MS,CASSILÂNDIA
67,MS,CARACOL
67,MS,CAMPO GRANDE
67,MS,CAMAPUÃ
67,MS,CAARAPÓ
67,MS,BRASILÂNDIA
67,MS,BONITO
67,MS,BODOQUENA
67,MS,BELA VISTA
67,MS,BATAGUASSU
67,MS,BANDEIRANTES
67,MS,ARAL MOREIRA
67,MS,AQUIDAUANA
67,MS,APARECIDA DO TABOADO
67,MS,ANTÔNIO JOÃO
67,MS,ANGÉLICA
67,MS,ANAURILÂNDIA
67,MS,ANASTÁCIO
67,MS,ALCINÓPOLIS
67,MS,ÁGUA CLARA
68,AC,PORTO ACRE
68,AC,XAPURI
68,AC,TARAUACÁ
68,AC,SENA MADUREIRA
68,AC,SENADOR GUIOMARD
68,AC,SANTA ROSA DO PURUS
68,AC,RODRIGUES ALVES
68,AC,RIO BRANCO
68,AC,PORTO WALTER
68,AC,PLÁCIDO DE CASTRO
68,AC,MARECHAL THAUMATURGO
68,AC,MANOEL URBANO
68,AC,MÂNCIO LIMA
68,AC,JORDÃO
68,AC,FEIJÓ
68,AC,EPITACIOLÂNDIA
68,AC,CRUZEIRO DO SUL
68,AC,CAPIXABA
68,AC,BUJARI
68,AC,BRASILÉIA
68,AC,ASSIS BRASIL
68,AC,ACRELÂNDIA
69,RO,ALTO ALEGRE DO PARECIS
69,RO,VALE DO PARAÍSO
69,RO,VALE DO ANARI
69,RO,URUPÁ
69,RO,THEOBROMA
69,RO,TEIXEIRÓPOLIS
69,RO,SERINGUEIRAS
69,RO,SÃO FRANCISCO DO GUAPORÉ
69,RO,SÃO FELIPE D'OESTE
69,RO,PRIMAVERA DE RONDÔNIA
69,RO,PIMENTEIRAS DO OESTE
69,RO,PARECIS
69,RO,NOVA UNIÃO
69,RO,MONTE NEGRO
69,RO,MIRANTE DA SERRA
69,RO,MINISTRO ANDREAZZA
